@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0.105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0713, 0, 0, 0, 0.0955, 0, 0.0494, 0, 0, 0, 0, 0, 0, 0, 0.0377, 0.1094, 0, 0, 0, 0, 0.2552, 0, 0, 0.939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2407, 0.9083, 0, 0.137, 0, 0, 0, 0, 0, 0.7575, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0.5733, 0, 0, 0.0388, 0, 0, 0.0867, 0, 0, 0.1175, 0, 0, 0, 0,acq
0, 0.0726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2494, 0, 0, 0.1929, 0, 0, 0, 0, 0, 0, 0, 0.3329, 0, 0, 0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0.193, 0, 0, 0, 0, 0.16, 0, 0, 0, 0, 0, 0.0514, 0, 0.1127, 0, 0, 0, 0, 7.36, 0, 0, 0, 0, 0, 0.6017, 0, 0, 0, 0, 0.0383, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0.0361, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0.5, 0, 0.2645, 0, 0, 0, 0.4503,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1513, 0, 0, 0, 0, 0, 0, 0, 0, 0.1094, 0, 0.0571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1986, 0, 0, 0.807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1044, 0, 0.18, 0, 0, 0, 0, 0, 0.0887, 0, 0, 0, 0.34, 0, 0, 0.0761,acq
0, 0.0778, 0, 0.95, 0, 0, 0.114, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.37, 0, 0.1164, 0, 0, 0, 0.0404, 0, 0, 0, 0, 0, 0, 0.14, 0, 0, 0.0373, 0, 0, 0, 0, 6.14, 0, 0, 0.8, 0, 0, 0.2, 0, 0, 0.3367, 0, 0, 0, 0.105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2867, 0, 0.0589, 0, 0, 0, 0, 0.135, 0, 0, 0.0572, 0.2764,acq
0, 0, 0.2454, 0, 0, 0, 0.241, 0, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0, 0, 0, 0, 0, 0, 0, 0.2195, 0, 0, 0, 0, 0, 0.0981, 0, 0, 0.235, 0, 0, 0, 0, 0.0363, 0, 0, 0, 0, 0, 0.0441, 0, 0, 0, 0.5971, 0, 0.0428, 0, 0, 0.0514, 0.0657, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0.0843, 0, 0, 0, 0, 7.36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0992, 0, 0.18, 0, 0, 0.0976, 0, 0, 0, 0.0773, 0, 0.091, 0, 0, 0, 0.37,acq
0, 0, 0, 0, 0.0706, 0, 0.114, 0, 0, 0, 0, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0.1533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.103, 0, 0.0452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59, 0.94, 0, 0, 0, 0, 0, 0, 0.5413, 0, 0, 0, 0, 0.105, 0, 0, 0.3135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1114, 0, 0, 0, 0, 0, 0, 0, 0.4127,acq
0, 0.0778, 0.0443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0343, 0.125, 0, 0.0697, 0, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0.0394, 0, 0, 0.2905, 0, 0, 0, 0, 0, 0, 0.184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1956, 0, 0, 0.46, 0.575, 0, 0, 0, 0.0913, 0, 0, 0, 0, 0, 0, 0.1515,acq
0, 0.2335, 0, 0, 0.0888, 0, 0.428, 0, 0, 0, 0, 0, 0, 0, 0.0677, 0, 0, 0, 0, 0, 0, 0, 0, 0.1833, 0, 0, 0, 0, 0, 0.1025, 0, 0, 0, 0, 0.0571, 0, 0, 0.052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0394, 0, 0, 0.0452, 0, 0, 0, 0, 0.2333, 0, 0, 0.0938, 0, 0, 0, 0, 0.3825, 0, 0, 3.68, 0, 0, 0, 2.71, 0, 3.6867, 0, 0, 0.4567, 0, 0.0383, 0, 0, 0, 0.1314, 0.0661, 0, 0, 0, 0, 0, 0, 0.18, 0, 0.7517, 0, 0, 0, 0.078, 0.1121, 0, 0, 0, 0, 0.1144, 0,acq
0, 0, 0.0443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0.1402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 0, 0, 0, 0, 1.03, 0, 0.68, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.068, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1433, 0, 0, 0, 0.1164, 0, 0, 0, 0, 0, 0, 0.0571, 0, 0, 0.0377, 0, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0.1697, 0, 0, 0, 0, 0.128, 0, 0, 0.2333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.085, 0.195, 0, 0, 0, 0, 0.15, 0, 0, 0, 0, 0, 0, 0, 0.495, 0, 0.0269, 0, 0, 0, 0, 0, 0.0821, 0, 0, 0, 1.03, 0.105, 1.3633, 0, 0.1022, 0.0748,acq
0, 0, 0, 0.255, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1344, 0, 0, 0, 0, 0, 0.0712, 0, 0, 0.1063, 0, 0.0571, 0.0933, 0, 0, 0.0706, 0, 0, 0, 0, 0.0455, 0, 0.5225, 0, 0, 0, 0, 0.278, 0, 0, 0, 0, 0, 0, 0.935, 0, 0, 0, 0.6345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36, 0, 1.5867, 0, 0, 0, 0, 0, 0, 0, 0, 0.1843, 0, 0, 0, 0, 0, 0.0489, 0, 0.3967, 0, 0.5017, 0.0472, 0, 0, 0, 0.0997, 0, 0, 0, 0, 0.1022, 0.1067,acq
0, 0.0748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35, 0.2105, 0, 0, 0, 0, 0, 0, 0, 0, 0.1544, 0, 0.07, 0, 0, 0.052, 0.0906, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0.1714, 0, 0.0317, 0.103, 0, 0.0624, 0, 0, 0, 0, 0, 0, 0, 0, 0.2759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.995, 0, 0.1388, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0.1239, 0, 0, 0, 0, 0.086, 0, 0, 0, 0.1239, 0, 0.0335, 0, 0, 0.1022, 0.0967,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.208, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0.2501, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0.44, 0, 0, 0, 0, 0, 0.7094, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0.169, 0, 0, 0.0404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 0, 0.285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3917, 0.08, 0, 0, 0, 0, 0.05, 0, 0, 0, 0.104, 0, 0, 0, 0, 0, 0, 0.0968, 0, 0.078, 0, 0, 0.0335, 0, 0, 0, 0.0303,acq
0, 0, 0, 0.1967, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0.0374, 0.2464, 0, 0, 0, 0, 0, 0, 0, 0.2898, 0, 0, 0, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0759, 0, 0, 0, 0, 0, 0, 0.153, 0, 0, 0.0681, 0, 0, 0, 0.325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0.0793, 0.1, 0, 2.6171, 0, 0, 0, 0, 0.0987, 0, 0, 0, 0, 0, 0, 0.1353, 0, 0, 0, 0, 0, 2.0433, 0, 0, 0.0661,acq
0, 0, 0.2493, 0, 0.4756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2032, 0, 0, 0, 0.2373, 0, 0.0994, 0, 0, 0.1119, 0, 0.1048, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0, 0, 0, 0, 0.0662, 0, 0, 0, 0.1767, 0, 0.137, 0, 0, 0, 0, 0, 0.285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0783, 0, 0, 0.3348, 0, 0, 0, 0, 0.0594, 0, 0.3933, 0, 0, 0, 0, 0, 0.0887, 0, 0, 0, 0, 0.0772, 0, 0.0258,acq
0, 0.1213, 0, 0, 0.1556, 0, 0.108, 0, 0, 0, 0, 0, 0, 0, 0.0966, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0.3973, 0.335, 0, 0, 0, 0, 0.305, 0, 0, 0, 0, 0.0595, 0, 0, 0, 0, 0, 0, 0, 0, 0.0759, 0, 0.2925, 0, 0, 0, 0.0733, 0, 0, 0.1257, 0, 0, 0, 0, 0, 0, 0, 0.8175, 0, 0, 0, 0, 0.57, 0, 0, 0, 0, 0.2524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0783, 0, 0.5529, 0.1157, 0, 0, 0, 0.0827, 0, 0, 0, 0, 0, 0, 0.0668, 0.1043, 0.078, 0.0312, 0, 0.0575, 0.34, 0, 0, 0.0303,acq
0, 0.033, 0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2017, 0, 0, 0, 0, 0.2857, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0.0963, 0, 0.0686, 0, 0, 0, 0.1011, 0, 0, 0, 0, 0, 0.1469, 0, 0, 0, 0, 0, 0.103, 0, 0, 0, 0, 0.3167, 0, 0.4983, 0, 0, 0, 0, 0, 0, 0, 0.285, 0, 0, 0, 0.374, 0, 0, 0, 0.2268, 0, 0, 0, 0, 0, 0, 0, 0.2117, 0, 0.5529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1326, 0, 0.104, 0.0406, 1.03, 0, 0.68, 0, 0, 0.0952,acq
0, 0, 0.0604, 0, 0.1944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0617, 0, 0, 0, 0.345, 0, 0, 0, 0, 0.1786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0852, 0, 0, 0.0371, 0, 0, 0, 0, 0, 0.0872, 0, 0, 0, 0.1714, 0.74, 0.0653, 0, 0, 0, 0, 0.0972, 0, 0, 0, 0, 0.184, 0, 0, 0, 0.047, 0, 3.8, 0, 0, 0, 0.212, 0, 0, 0, 0.1759, 0, 0, 0, 0, 0, 0, 0.1529, 0, 0, 0, 0.043, 0, 0, 0, 0, 0.1947, 0, 0, 0, 0, 0, 0, 0, 0, 0.0552, 0, 0.0335, 0, 0, 0, 0.0397,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0366, 0, 0, 0, 0, 0, 0, 0, 0, 0.1454, 0, 0, 0, 0.1845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0613, 0, 0, 0, 0, 0, 0, 0, 0, 0.374, 0, 0, 0, 0.1441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 0, 0, 0.0887, 0, 0, 0, 2.7233, 0.066, 0, 0.1012,acq
0, 0.0826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0.1649, 0, 0, 0, 0, 0, 0.1256, 0, 0, 0.1375, 0, 0, 0, 0, 0.0877, 0, 0, 0, 0, 0, 0.1097, 0, 0, 0, 0, 0, 0.045, 0, 0, 0, 0, 0, 0, 0, 0.8217, 0, 0, 0.0613, 0, 0, 0.113, 0, 0.855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0.0578, 0, 0, 0, 0, 0.1025, 0, 0, 0, 0, 0, 0, 0, 0, 0.1203, 0, 0, 0.34, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2037, 0, 0, 0, 0.1673, 0, 0, 0, 0, 0, 0, 0, 0, 0.316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.34, 0, 0.117, 0.1838, 0, 0, 0, 0, 0.855, 0, 0, 0, 0, 0, 0, 0, 0.1409, 0, 0.858, 0, 0, 0, 0, 0, 0.8275, 0, 0.2643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1043, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0593, 2.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5015, 0, 0, 0, 0, 0, 0.0712, 0, 0, 0, 0, 0.0938, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1586, 0, 0, 0, 0, 0.8083, 0, 0, 0.11, 0.1545, 0, 0, 0, 0, 0, 0, 0, 0, 2.3741, 0, 0, 0, 0, 0, 0, 0, 0, 0.1152, 0.155, 0.1, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0, 0.046, 0.4032, 0, 0, 0, 1.03, 0, 5.45, 0.2156, 0, 0,acq
0, 0, 0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6683, 0, 0.2781, 0, 0, 0, 0.1418, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1469, 0, 0, 0, 0, 0.0292, 0, 0, 0, 0.034, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1168, 0, 0, 0, 0, 0, 0, 0, 0.1992, 0, 0.2757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2026, 0, 0, 0, 0, 0, 5.0733, 0, 0, 0.0303,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1767, 0, 0, 0.0463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.114, 0, 0, 0, 0, 0, 0, 0, 0, 0.2429, 0, 0, 0, 0.1782, 0, 0.0712, 0, 0, 0.2037, 0, 0.2414, 0, 0.404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0486, 0.103, 0, 0, 0.036, 0.0464, 0, 0.0718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.212, 0.38, 0, 0, 0.1209, 0, 0, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0.0613, 0, 0, 0.995, 0, 0.0714, 0, 0, 0, 0, 0, 0, 0.1043, 0, 0.1203, 0, 0.1075, 2.3833, 0.0548, 0, 0.0258,acq
0, 0, 0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0.2943, 0.1164, 0, 0, 0, 0, 0, 0, 0, 0.4727, 0, 0, 0, 0, 0, 0.0712, 0, 0, 0, 0, 0, 0, 0, 0.0423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0317, 0, 0, 0, 0, 0.0472, 0, 0, 0.325, 0, 0, 0, 0.1391, 0, 0.0833, 0, 0, 0.1571, 0, 0, 0, 0.2035, 0, 0, 0.0914, 0, 0, 0, 0, 0, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0674, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0.0294,acq
0, 0, 0.1032, 0.1967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0.3657, 0, 0, 0, 0.19, 0, 0, 0, 0, 0, 0, 0.0343, 0, 0.316, 0.0586, 0.1461, 0, 9.21, 0, 0, 0, 0.0738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4767, 0, 0, 0, 0, 0.115, 0, 0, 0.0433, 0, 2.2775, 0, 0, 0, 0, 0, 0, 0, 0.0473, 0, 0, 0, 0, 0, 0, 0, 0.315, 0, 0, 0.093, 0, 0, 0, 0, 0.1306, 0, 0, 0, 0, 0.1892, 0, 0.1114, 0.204, 0.0552, 0, 0.091, 0, 0, 0, 0.1073,acq
0, 0, 0.0457, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0.0636, 0, 0.0303, 0, 0, 0, 0.3783, 0, 0, 0, 0, 0.208, 0, 0, 0, 0, 0, 0.0712, 0, 0, 0, 0, 0.0343, 0, 0, 0.0511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4186, 0, 0.0964, 0, 0, 0, 0, 0.0908, 0, 0, 0.4683, 0, 0, 0.115, 0, 0, 0, 0, 0.285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0, 0, 0, 0.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0803, 0, 0, 2.89, 0, 0, 0.1212,acq
0, 0, 0.0904, 0, 0.1781, 0, 0.114, 0, 0, 0, 0, 0, 0, 0, 0.0311, 0, 0, 0, 0, 0, 0, 0, 0, 0.1742, 0, 0, 0, 0.1191, 0, 0, 0, 0, 0, 0, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3183, 0, 0.1843, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0, 0, 0, 0, 0, 0.078, 0, 0, 0, 0.68, 0.066, 0, 0.0758,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0593, 1.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3805, 0, 0, 0, 0, 0, 0.0712, 0, 0, 0, 0, 0, 0, 0, 0, 0.1189, 0, 4.695, 0, 0, 0, 0, 0.2925, 0, 0, 0, 0.0292, 0, 0, 0.0514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0887, 0, 0, 0, 0, 0, 0, 0.1506, 0, 0, 0.0459, 0, 0, 0, 0.52, 0, 0, 0, 0.1, 0, 0.2757, 0, 0, 0, 0, 0, 0.0244, 0, 0.79, 0, 0, 0, 0.0674, 0, 0, 0.0803, 0, 0, 6.4433, 0, 0, 0.1597,acq
0, 0.0578, 0.0343, 0.2983, 0, 0, 0.646, 0, 0, 0, 0, 0, 0.1179, 0, 0.088, 0, 0, 0, 0, 0, 0, 0, 0, 0.2548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0652, 0.0933, 0, 0.0371, 0, 0, 0, 0, 0, 0, 0.0738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0938, 0, 0, 0.0887, 0, 3.795, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0, 0, 0, 0, 0.0739, 0.0936, 0.1158, 0, 0, 0.043, 0, 0, 0, 0, 0.3006, 0, 0.3567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0358,acq
0, 0, 0.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0738, 0, 0, 0.37, 0, 0, 0, 0, 0.0905, 0.0332, 0, 0, 0, 0, 0, 0, 0.2475, 0, 0, 0.0437, 0, 1.1375, 0, 0, 0, 0, 0, 0, 0, 0.0559, 1.515, 0, 0, 0, 0.3483, 0.0717, 0.0793, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0, 0, 0, 0.04, 2.06, 0.112, 2.3833, 0.1532, 0.0917, 0.1221,acq
