@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0.1379, 0, 0.177, 0, 0, 0, 0, 0, 0, 0, 0.16, 0.2764, 2.1875, 0, 0, 0, 0, 0, 0, 0, 0.1545, 8.7867, 0, 0, 0, 0, 0.0089, 0, 0, 0, 0, 0.1044, 0, 0, 0.0507, 0, 0, 0.2719, 0.1, 0, 0, 0, 0.1546, 6.46, 0, 0, 0.22, 0, 0, 0, 0.071, 0.0828, 0, 0, 0, 0, 0, 0, 0, 0.284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0383, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77, 0, 0, 0, 0.0364, 2.395, 0, 0, 0, 0.0736, 0.1674, 0.075, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0.0083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.59, 0, 0, 0, 0, 0.0085, 0, 0, 0, 0, 0, 0, 0, 0.1521, 0, 0, 0, 0.3704, 0, 0, 0, 0, 2.58, 0, 0.2925, 0, 0, 2.22, 0, 0, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3835, 0, 0.0661, 0, 0, 0, 0, 0, 0, 0.1687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0603, 2.235, 1.0908, 0, 0, 0.1044, 0.0589, 0, 0, 0.068, 0, 0, 0, 0, 0, 0,earn
0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0028, 0, 0, 0, 0, 0.1094, 0, 0, 0, 0, 0, 0.0563, 0.3269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0366, 0, 0, 0, 0, 0, 0, 3.0767, 0, 0, 0, 0, 0.0079, 0, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0, 0.1938, 0, 0, 0, 0.0377, 5.16, 0, 0, 0, 0, 0, 0, 0, 0.2136, 0, 0, 0.1633, 0, 0, 0, 0, 0, 0, 0, 0, 1.26, 0, 0, 0, 0.1891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0.0589, 0.2364, 0, 0.0887, 0, 0, 0, 0, 0, 0,earn
0, 0.0561, 0, 0, 0, 0, 0, 0, 2.05, 0, 0, 0.1175, 0, 0, 0, 0.0826, 0, 0, 0, 0, 0, 0.4873, 0, 0, 0, 0, 0, 0.0131, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0, 0, 0, 0.0423, 0, 0, 0, 0, 0, 0, 0, 0.1148, 0, 0, 0.16, 0, 0, 0, 0, 1.34, 0, 0, 0, 0, 0.63, 0, 0, 0, 0, 0.0559, 0, 0, 0, 0, 0, 0.077, 0.1964, 0, 0, 0, 0, 0, 0, 0, 0, 0.093, 0, 7.7743, 0, 0, 0.0867, 0, 0, 0, 0, 0, 0.0674, 0, 0, 0, 0, 0.05, 0, 3.2033, 0, 0,earn
0, 0.0343, 0, 0.108, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0, 0.4433, 0.0117, 0, 0, 0, 0, 0.0588, 0, 0.1064, 0.1186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0964, 0, 0.41, 0, 0, 0, 0.262, 0, 0, 0, 0, 0, 0, 0.1127, 0, 0, 0, 7.94, 0, 0, 0.1768, 0, 0, 0.068, 0, 0.0685, 0.194, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0874, 0, 0.805, 0, 0, 0, 0, 0, 0, 0.1463, 0, 0, 0.0135, 0, 0, 0, 0, 0, 0, 0.1673, 0.1521, 0, 0, 0, 0, 0, 0.0933, 0, 0.032, 0, 0, 0.2925, 0, 0, 0, 0.154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0474, 0.2286, 0, 0, 0, 0, 0, 0.1152, 0, 0, 0, 0.2117, 0, 0, 0.262, 0, 0, 0.0709, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0.0889, 0, 0, 0.078, 0, 0.1365, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0.0243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1106, 0.4608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0624, 0, 0, 0.4767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.41, 0.1492, 0, 0, 0, 0, 0, 0, 0.885, 0, 0, 0, 0, 0.56, 0, 0, 0, 0.046, 0, 0, 1.02, 0, 0, 0.05, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0, 0, 0.0021, 0, 0, 0, 0, 0, 0, 0, 0.24, 0, 0, 0, 0.0681, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0739, 0, 0, 0, 0, 0.0539, 0, 0.5275, 0, 0, 0, 0.0905, 0, 0, 0, 0.0464, 0.205, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105, 0, 0, 0.1057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0086, 0, 0, 0, 0, 0, 0, 0, 0.0507, 0.85, 0, 0, 0.2112, 0, 0, 0.2433, 0.0423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0959, 0, 0.0474, 0, 0, 0, 0.442, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0.97, 0.8333, 0, 0.046, 0.0584, 0, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0538, 0.3862, 0, 0, 0, 0, 27.11, 0, 0, 0, 0, 1.48, 0.103, 0, 0, 0, 0, 0, 0, 0.3825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1865, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.115, 0, 0, 0, 0.0388, 0.5279, 0, 1.02, 0.068, 0.1427, 0, 0, 0, 0.0572, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0.0343, 0, 0, 0, 0, 0, 0.0736, 0, 1.35, 0, 0, 1.0467, 0.0136, 0, 0, 0.685, 0, 0.0963, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0.4833, 0, 0, 0, 0, 0, 0, 0, 0, 0.1257, 0, 0, 0, 0, 0, 0.4375, 0, 1.34, 0, 0, 0, 0, 0, 0, 0, 0, 0.0474, 0, 0, 0, 0, 0.184, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0.0739, 0, 0, 0, 0.0827, 0.0372, 0, 0, 0, 0, 0, 0, 0.1314, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0.0604, 0, 0.108, 0, 0, 0, 0, 0, 0, 0, 0.16, 0.4171, 5.6025, 0, 0.1766, 0, 0, 0, 0, 0, 0, 0.3667, 0, 0, 0, 0, 0.0073, 0, 0, 0, 1.11, 0, 0, 0, 0.12, 0, 0, 0, 0.0385, 0, 0.1217, 0, 0.0597, 5.16, 0, 0, 0.3357, 0, 0, 0, 0.1148, 0.0351, 0.27, 0.4767, 0, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0605, 0, 0, 0, 0, 0, 0.1061, 0, 0, 0, 0.1042, 0, 0, 0, 0, 0, 0, 0.885, 0, 0, 0, 0, 0, 0, 0.4167, 0, 0, 0.1, 0, 0, 0, 0, 0.0785, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0646, 0, 0, 0, 0, 0, 0.62, 0, 0, 0, 0, 0, 0.0049, 0, 0, 0, 0, 0.0588, 0, 0, 0.1014, 0, 0, 0, 0.0769, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0339, 0, 3.1908, 0, 0, 0, 0.1, 0, 0, 0, 0.0476, 0.0335, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105, 0, 0, 0.0669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018, 0, 0, 0, 0, 0, 0, 0, 0.1364, 0, 0, 0, 0.1423, 0, 0, 0, 0, 9.04, 0, 0, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 0, 0.765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0269, 0.56, 0, 0, 0, 0, 0.4932, 0.15, 0, 0, 0, 0.0685, 0, 0, 0.0572, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1783, 0, 0, 0, 0, 0.0036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 0.0853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0587, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0.1287, 0, 0, 0, 0, 0.0244, 0, 0.11, 0, 0, 0, 0.26, 0, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0.1771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.0189, 0, 0, 1.365, 0, 0, 0, 0.1673, 0.1707, 0.85, 0.0442, 0, 0.1727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.071, 0, 0, 0.16, 0, 1.0725, 0, 0, 0, 0, 0, 0, 0.1436, 0, 0, 0.2618, 0, 0.0909, 0, 0, 0, 0.222, 0, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0.093, 0, 0, 0, 0, 0.0497, 0, 0.1533, 2.2167, 0, 0.0472, 0.2284, 0, 0, 0.078, 0.0739, 0.0815, 0, 0, 0, 0,earn
0, 0.0457, 0, 0.127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1343, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0, 0, 0, 0.0175, 0, 0, 0, 0, 0.0588, 1.54, 0, 0, 0, 0, 0, 0.1023, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6367, 0, 1.3, 0, 0.2667, 0, 0, 0, 0, 0.1436, 0, 0, 0, 0, 0.033, 0.1441, 0, 0, 0, 0, 0, 0.0383, 0, 0, 0, 0, 0, 0.44, 0, 0, 0, 0, 0, 0, 0, 0, 0.0514, 0, 0, 0, 0, 0.0948, 0.1295, 0, 0, 0, 0.0312, 0, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0331, 0, 0.2017, 0, 0, 0, 0, 1.6717, 0, 0, 0, 0, 0.0059, 0, 0, 0, 0, 0, 0, 0, 0.1521, 0, 0, 0.0556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0717, 0.0936, 0, 0, 0, 0, 0, 1.84, 0, 0, 0, 0, 0, 0, 0.514, 0.0439, 0, 0, 3.5533, 0, 0.0472, 0, 0, 0, 0, 0.0406, 0.0815, 0.388, 0, 0, 0,earn
0, 0.0704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0.1549, 0, 0.335, 0, 0, 0, 0.0736, 0.2133, 0, 0, 0, 0, 0.0125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1094, 0, 0, 0, 0, 0, 10.33, 0, 0, 0, 0, 0, 0, 0.0452, 0.0313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 6.865, 0.1242, 0, 0, 0, 0.0711, 0.075, 1.02, 0.068, 0, 0.0675, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0035, 0, 0, 0, 0, 0.3644, 0, 0, 0.0693, 0, 0, 0, 0.5608, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8167, 0, 0, 0.2167, 0, 0, 0, 0, 0, 0, 0, 0, 0.1417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0584, 0, 0, 0, 0, 0.0515, 0, 0, 0, 0, 0,earn
0, 0, 0, 0.507, 0, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0.1369, 0, 0, 0, 0, 0, 0, 7.1333, 0, 0, 0, 0, 0.0095, 0, 0, 0, 0, 0, 0, 0, 0.1521, 0, 0, 0, 0.0681, 0, 0.1233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0785, 0, 0.3167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77, 0, 0, 0, 0.1103, 5.03, 0.2483, 0, 0, 0.1748, 0, 0, 0, 0, 0.0464, 0, 0, 0, 0, 0,earn
0, 0.0561, 0, 0.114, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0.0979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.59, 0.0058, 0, 0, 0, 0, 0, 0, 0.0791, 0.2021, 0, 0.1461, 0.1094, 0.0342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26, 0, 0, 0, 0.033, 0.0914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1096, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0.1754, 0, 0.1683, 0, 0, 0, 0, 0.425, 0, 0, 0, 1.18, 0.0044, 0, 0, 0, 0, 0.1119, 0, 0, 0.0507, 0, 0, 0.1081, 0.0681, 0, 0.1233, 0, 0.0386, 2.58, 0, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.093, 0.3971, 0, 0, 0, 0, 0, 0, 0, 0, 0.1865, 0, 0, 1.2225, 0.1127, 0.0231, 4.47, 0, 0.8767, 0, 0, 0.0674, 0, 0, 0, 0, 0.1185, 0, 0, 0.1161, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0.0979, 0, 0, 0.0546, 0, 0, 0, 0, 0, 0.0745, 2.6517, 0, 0, 0, 0, 0.0034, 0, 0, 0, 0, 0.1019, 0, 0.0791, 0.0507, 0, 0, 0.1075, 0.2042, 0, 0, 0, 0, 5.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89, 0, 0, 0, 0, 0.0827, 0, 0, 0, 0, 0, 0.0383, 0, 8.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1769, 3.35, 0, 0, 0, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0, 0,earn
0, 0.0689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0054, 0, 0, 0, 0, 0.0588, 0, 0.3355, 0.1521, 0, 0, 0, 0, 0, 0, 0, 0.0377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.63, 0, 0, 0, 0.0704, 0, 0, 0, 0, 0, 0, 0.077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0, 0, 0.0388, 0.0589, 0, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0053, 0, 0, 0, 0, 0, 0, 0.0791, 0.12, 0, 0, 0, 0.0681, 0, 0.1217, 0, 0, 10.33, 0, 0, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 0, 1.1475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2796, 0.3064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46, 0, 0.0244, 1.675, 0, 0, 0, 0, 0.3842, 0, 0, 0, 0.0882, 0, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3709, 0, 0, 0, 0, 0, 0.0043, 0, 0, 0, 0, 0.0588, 0, 0, 0, 0, 0, 0.105, 0.2723, 0, 0, 0, 0.0377, 6.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0.093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.092, 0, 0, 0, 0, 0, 0.1385, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0.59, 0, 0, 0, 0, 0.0004, 0, 0, 0, 0, 0.2131, 0, 0, 0, 0, 0.0555, 0.0556, 0.1408, 0, 0, 0, 0, 10.33, 0, 0, 0.1986, 0, 0, 0.169, 0, 1.5279, 0, 0, 0.1767, 0, 0, 0.5333, 0, 0.284, 0, 0, 0, 2.52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0739, 0, 0, 0, 0, 0.0244, 1.115, 0.11, 0, 0, 0.2468, 0, 0.1029, 0, 0, 0, 0.0335, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2017, 0, 5.11, 0, 0, 0, 0, 0, 0, 0, 0.0021, 0, 0, 0.685, 0, 0, 0, 0, 0.3843, 0, 0, 0, 0.0342, 0, 0, 0, 0, 0, 0.265, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0.4375, 0, 0, 0, 0, 0, 0, 0, 0, 0.0829, 0, 0, 0, 0, 0, 0, 0, 0, 0.0717, 0, 0, 0, 0.0708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0827, 0, 0, 0, 0, 0, 0, 0.0589, 0, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0.0303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44, 0, 0, 0, 0, 0.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.205, 0, 0, 0, 0, 0, 0, 0, 0.1492, 0, 0, 0, 0, 0, 0, 0, 0.3914, 0, 0, 0.0339, 0, 0.6383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,earn
0, 0, 0, 0.127, 0, 0, 0, 0, 0, 0, 0, 0.3513, 0, 0, 0, 0.0331, 0, 0.1683, 0, 0, 0, 0, 2.1933, 0, 0, 0, 0, 0.0058, 0, 0, 0, 0, 0, 0, 0, 0.12, 0, 0.0635, 0, 0.0727, 0, 0.1217, 0, 0.0371, 5.16, 0.265, 0, 0, 0, 0, 0, 0, 0.0387, 0, 0, 0, 0, 0.3825, 0, 0, 0, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.225, 0, 0, 0.1417, 0.195, 0, 0, 0, 0, 0.0709, 0, 0, 0, 0.1973, 0, 7.82, 0.1242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,earn
